Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Vietnam,Unemployment Rate,2022-03-31T00:00:00,2.46,Quarterly,VietnamUR,2022-04-19T13:21:00
Vietnam,Unemployment Rate,2022-06-30T00:00:00,2.32,Quarterly,VietnamUR,2022-10-17T21:03:00
Vietnam,Unemployment Rate,2022-09-30T00:00:00,2.28,Quarterly,VietnamUR,2022-10-17T20:59:00
Vietnam,Unemployment Rate,2022-12-31T00:00:00,2.32,Quarterly,VietnamUR,2023-01-12T09:25:00
Vietnam,Unemployment Rate,2023-03-31T00:00:00,2.25,Quarterly,VietnamUR,2023-04-13T14:28:00
Vietnam,Unemployment Rate,2023-06-30T00:00:00,2.3,Quarterly,VietnamUR,2023-06-29T03:55:00
Vietnam,Unemployment Rate,2023-09-30T00:00:00,2.3,Quarterly,VietnamUR,2024-01-03T08:50:00
Vietnam,Unemployment Rate,2023-12-31T00:00:00,2.26,Quarterly,VietnamUR,2024-09-05T13:01:00
Vietnam,Unemployment Rate,2024-03-31T00:00:00,2.24,Quarterly,VietnamUR,2024-09-05T11:42:00
Vietnam,Unemployment Rate,2024-06-30T00:00:00,2.29,Quarterly,VietnamUR,2024-09-05T11:39:00
Vietnam,Unemployment Rate,2024-09-30T00:00:00,2.23,Quarterly,VietnamUR,2025-02-24T08:50:00
Vietnam,Unemployment Rate,2024-12-31T00:00:00,2.22,Quarterly,VietnamUR,2025-02-24T08:50:00
Vietnam,Unemployment Rate,2025-03-31T00:00:00,2.2,Quarterly,VietnamUR,2025-04-16T06:52:00
Vietnam,Unemployment Rate,2025-06-30T00:00:00,2.24,Quarterly,VietnamUR,2025-07-09T08:21:00
Vietnam,Unemployment Rate,2025-09-30T00:00:00,2.22,Quarterly,VietnamUR,2025-10-07T03:03:00
Vietnam,Unemployment Rate,2025-12-31T00:00:00,2.22,Quarterly,VietnamUR,2026-01-12T07:28:00
