Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Vietnam,Balance of Trade,2000-11-30T00:00:00,-0.06,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2000-12-31T00:00:00,-0.108,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2001-01-31T00:00:00,0.039,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2001-02-28T00:00:00,-0.03,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2001-03-31T00:00:00,-0.06,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2001-04-30T00:00:00,-0.06,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2001-05-31T00:00:00,-0.13,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2001-06-30T00:00:00,-0.09,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2001-07-31T00:00:00,0.01,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2001-08-31T00:00:00,0.03,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2001-11-30T00:00:00,-0.2,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2001-12-31T00:00:00,-0.157,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2002-01-31T00:00:00,0.18,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2002-02-28T00:00:00,-0.17,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2002-03-31T00:00:00,-0.1,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2002-04-30T00:00:00,-0.06,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2002-05-31T00:00:00,-0.15,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2002-06-30T00:00:00,-0.14,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2002-07-31T00:00:00,-0.15,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2002-08-31T00:00:00,-0.15,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2002-10-31T00:00:00,-0.17,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2002-11-30T00:00:00,-0.23,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2002-12-31T00:00:00,-0.288,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2003-01-31T00:00:00,-0.009,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2003-02-28T00:00:00,-0.15,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2003-03-31T00:00:00,-0.07,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2003-04-30T00:00:00,-0.24,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2003-05-31T00:00:00,-0.58,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2003-06-30T00:00:00,-0.35,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2003-07-31T00:00:00,-0.32,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2003-08-31T00:00:00,-0.23,Monthly,VietnamBT,2020-07-29T08:57:00
