Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Vietnam,Current Account,2019-06-30T00:00:00,-300,Quarterly,VIETNAMCURACC,2021-03-03T23:30:00
Vietnam,Current Account,2019-09-30T00:00:00,6261,Quarterly,VIETNAMCURACC,2021-03-03T23:30:00
Vietnam,Current Account,2019-12-31T00:00:00,4840,Quarterly,VIETNAMCURACC,2021-03-03T23:30:00
Vietnam,Current Account,2020-03-31T00:00:00,3061,Quarterly,VIETNAMCURACC,2021-05-24T14:27:00
Vietnam,Current Account,2020-06-30T00:00:00,-506,Quarterly,VIETNAMCURACC,2021-05-24T14:27:00
Vietnam,Current Account,2020-09-30T00:00:00,8276,Quarterly,VIETNAMCURACC,2021-05-24T14:27:00
Vietnam,Current Account,2020-12-31T00:00:00,1698,Quarterly,VIETNAMCURACC,2021-05-24T14:26:00
Vietnam,Current Account,2021-03-31T00:00:00,584,Quarterly,VIETNAMCURACC,2022-04-19T13:13:00
Vietnam,Current Account,2021-06-30T00:00:00,-4571,Quarterly,VIETNAMCURACC,2022-04-19T13:13:00
Vietnam,Current Account,2021-09-30T00:00:00,-3823,Quarterly,VIETNAMCURACC,2022-04-19T13:13:00
Vietnam,Current Account,2021-12-31T00:00:00,3998,Quarterly,VIETNAMCURACC,2022-04-09T10:04:00
Vietnam,Current Account,2022-03-31T00:00:00,-1541,Quarterly,VIETNAMCURACC,2022-07-02T10:05:00
Vietnam,Current Account,2022-06-30T00:00:00,-4897,Quarterly,VIETNAMCURACC,2022-10-01T10:05:00
Vietnam,Current Account,2022-09-30T00:00:00,1661,Quarterly,VIETNAMCURACC,2023-03-28T10:38:00
Vietnam,Current Account,2022-12-31T00:00:00,3905,Quarterly,VIETNAMCURACC,2023-03-28T10:38:00
Vietnam,Current Account,2023-03-31T00:00:00,4270,Quarterly,VIETNAMCURACC,2023-09-30T10:05:00
Vietnam,Current Account,2023-06-30T00:00:00,7860,Quarterly,VIETNAMCURACC,2023-09-30T10:05:00
Vietnam,Current Account,2023-09-30T00:00:00,7222,Quarterly,VIETNAMCURACC,2024-04-06T10:05:00
Vietnam,Current Account,2023-12-31T00:00:00,6375,Quarterly,VIETNAMCURACC,2024-04-06T10:05:00
Vietnam,Current Account,2024-03-31T00:00:00,5221,Quarterly,VIETNAMCURACC,2024-08-21T03:14:00
Vietnam,Current Account,2024-06-30T00:00:00,4510,Quarterly,VIETNAMCURACC,2024-10-24T08:29:00
Vietnam,Current Account,2024-09-30T00:00:00,7778,Quarterly,VIETNAMCURACC,2024-12-16T05:43:00
Vietnam,Current Account,2024-12-31T00:00:00,7510,Quarterly,VIETNAMCURACC,2025-04-16T08:14:00
Vietnam,Current Account,2025-03-31T00:00:00,3959,Quarterly,VIETNAMCURACC,2025-07-02T07:56:00
Vietnam,Current Account,2025-06-30T00:00:00,8723,Quarterly,VIETNAMCURACC,2025-09-23T01:01:00
Vietnam,Current Account,2025-09-30T00:00:00,12459,Quarterly,VIETNAMCURACC,2025-12-12T04:37:00
