Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,GDP per Capita,1982-12-31T00:00:00,30696.08,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1983-12-31T00:00:00,31810.92,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1984-12-31T00:00:00,33818.82,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1985-12-31T00:00:00,34918.13,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1986-12-31T00:00:00,35794.89,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1987-12-31T00:00:00,36701.95,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1988-12-31T00:00:00,37889.38,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1989-12-31T00:00:00,38911.54,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1990-12-31T00:00:00,39200.07,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1991-12-31T00:00:00,38637.84,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1992-12-31T00:00:00,39447.95,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1993-12-31T00:00:00,40002.48,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1994-12-31T00:00:00,41106.99,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1995-12-31T00:00:00,41710.82,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1996-12-31T00:00:00,42783.82,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1997-12-31T00:00:00,44151.69,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1998-12-31T00:00:00,45596.43,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
